Position_X,Position_Y,Velocity_X,Velocity_Y,Rotation_X,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score,Horizontal,Jump
-293.55,-12.04998,-5.006287,0,-1,3.549957,0.2828229,0.1999893,0.2828431,0.4500122,0.63641,4.799987,6.788246,20,-1,1
-293.55,-12.04998,-0.0001830608,0,-1,3.549957,0.2828229,0.1999893,0.2828431,0.4500122,0.63641,4.799987,6.788246,20,-1,1
-293.55,-8.551005,0,12.4949,-1,10,5.020398,3.698968,0.6363992,0.4499817,0.6363736,1.301007,1.83992,20,-1,1
-291.7164,-8.549992,9.986282,-7.999958,1,10,3.818391,3.699996,3.22949,2.283569,1.838466,1.300003,1.838497,20,-1,1
-289.7166,-11.05002,10,0,1,0.7165833,0.2828465,0.1999998,0.2828552,4.283386,5.374063,3.800042,1.013421,20,-1,1
-289.45,-11.05002,0.0001830608,0,1,0.4500122,0.2828202,0.1999912,0.2828276,4.549957,5.374042,3.800044,0.6364484,20,-1,1
-291.4501,-8.04999,-10,-5.722046E-05,-1,10,3.464941,4.200001,3.606088,2.549866,1.131361,0.8000026,1.131388,20,-1,1
-289.783,-10.15,9.972565,-18.00006,1,4.782928,1.107235,1.100021,2.969821,4.217041,4.101221,2.900022,8.343884,20,-1,1
-289.6352,-11.05001,0,0,1,0.6352234,0.2828546,0.2000113,0.2828842,4.364777,5.374032,3.800029,0.8983375,20,-1,1
-289.45,-11.05001,0.0001830608,0,1,0.4500122,0.2828512,0.2000046,0.2828586,4.549957,5.374032,3.80003,0.6364484,20,-1,1
-288.2813,-8.049974,9.876543,4.291534E-05,1,10,3.111324,2.20005,5.939711,5.718658,1.131361,0.8000016,3.959778,20,-1,1
-289.9505,-9.949966,-9.972734,-16.99996,-1,4.9505,1.344196,1.300061,3.252716,4.049469,3.818345,2.699986,6.646774,20,-1,1
-291.9501,-12.04999,-10,0,-1,1.950073,0.2828269,0.1999941,0.2828249,2.049896,2.898958,4.800001,9.616667,20,0,0
-293.55,-12.04999,-0.0001830608,0,-1,3.549957,0.2828189,0.1999826,0.2828168,0.4500122,0.6364107,4.799993,6.788249,20,0,0
-293.55,-12.04999,-0.0001830608,0,-1,3.549957,0.2828189,0.1999826,0.2828168,0.4500122,0.6364107,4.799993,6.788249,20,0,0
-293.55,-8.551011,0,12.4949,-1,10,5.020398,3.698962,0.6363992,0.4499817,0.6363736,1.301013,1.839902,20,0,0
-293.55,-8.650001,0,-9.000015,-1,10,5.020396,3.599973,0.6363992,0.4500122,0.6363736,1.400003,1.979923,20,0,0
-293.55,-12.04997,0,-11.99905,-1,3.549957,0.2828539,0.2000017,0.2828296,0.4500122,0.63641,4.799973,6.788215,20,0,0
-291.5499,-8.967488,10,14.4949,1,10,3.227957,3.2825,3.464922,2.450073,2.428905,1.7175,2.428939,20,0,0
-289.5499,-8.283315,10,-4.999958,1,10,2.781341,2.966701,5.609714,4.450104,1.461347,1.033336,1.461354,20,0,0
-289.3839,-11.05,0,-13.00081,1,0.3838196,0.2828546,0.2000103,0.282862,4.61615,5.374006,3.800024,0.5428365,20,0,0
-289.45,-11.05,0.0001830608,0,1,0.4500122,0.2828552,0.2000122,0.2828856,4.549957,5.374028,3.800023,0.6364484,20,0,0
-289.45,-11.05,0,0,1,0.4500122,0.2828552,0.2000122,0.2828856,4.549957,5.374028,3.800023,0.6364484,20,1,1
-289.45,-8.04998,0,1.430511E-05,1,10,3.111326,3.200033,5.939679,4.549957,1.131383,0.8000026,1.131388,20,1,1
-287.6165,-9.949978,9.986282,-16.99999,1,2.616425,0.4243048,0.3000402,0.4243291,6.383545,3.818382,3.699982,10,20,1,1
-287.5055,-7.450695,0,16.4949,1,10,3.543263,2.799323,6.787217,6.494476,0.6993272,1.2007,3.112274,20,1,1
-285.6719,-7.916644,9.986282,-10.99989,1,10,1.88568,2.333362,3.299891,8.328064,2.357005,2.666652,9.537088,20,1,1
-283.6721,-7.617032,10,20.4949,1,10,2.309369,1.632989,3.723584,10,3.347494,3.367039,8.021541,20,1,1
-283.5056,-5.049993,0.01371742,4.536653,1,10,8.768134,4.200025,7.353965,1.494385,1.13136,0.8000021,6.371856,20,1,1
-281.6718,-6.383318,9.986301,-13.99996,1,10,8.296712,2.866688,4.054131,6.328156,3.016982,4.133322,5.192683,20,1,1
-281.5074,-9.050001,0,0,1,10,0.2828519,0.2000027,0.282833,10,5.374011,6.800007,7.788615,20,1,1
-279.5073,-9.916668,10,-11,1,10,0.4713872,0.3333244,0.4713805,1.492676,7.767773,9.666654,8.013894,20,1,1
-277.5073,-6.967508,10,14.4949,1,10,7.47054,4.282484,4.64211,10,6.353647,3.717504,3.843153,20,0,0
-277.3408,-5.468529,0.01371742,2.494898,1,10,9.590427,5.781466,5.347803,9.65921,5.174893,2.218521,1.898465,20,0,0
-275.507,-6.702883,9.986301,-13.5051,1,10,7.844773,5.54709,5.016382,10,7.71154,2.452883,3.468924,20,0,0
-275.3407,-11.5039,0.01369863,-31.5051,1,10,1.055119,0.7460699,1.055118,1.659271,10,7.253904,10,20,0,0
-275.3406,-8.967488,0,14.4949,1,4.340576,4.642128,3.282484,3.227945,10,9.4178,4.717489,6.67155,20,0,0
-273.507,-7.46851,9.986282,2.494898,1,10,6.762015,4.781466,5.347835,10,5.965891,3.218514,4.551686,20,0,0
-275.1743,-8.702864,-9.972584,-13.5051,-1,4.174347,5.01638,3.547109,3.602197,10,9.125743,4.452865,6.297319,20,0,0
-276.55,-11.30014,-1.282837,22.4949,-1,10,1.343264,0.949831,0.636445,0.4500427,9.970432,8.05012,9.970433,20,0,0
-278.0507,-8.20116,-9.958848,10.4949,-1,10,5.725876,3.048824,2.897478,10,6.999378,6.951133,5.587795,20,0,0
-280.05,-7.502181,-9.999944,-1.505102,-1,10,6.714377,2.747804,2.471803,10,4.599298,6.270915,5.727588,20,0,0
-282.0501,-8.300173,-10,22.4949,-1,10,1.34326,0.9498358,1.343292,10,4.313624,5.068815,7.142012,20,0,1
-284.0501,-5.201193,-10,10.4949,-1,10,7.140085,4.04883,9.968506,0.9798279,1.343261,0.9511986,1.345205,20,0,1
-282.383,-5.916653,9.972565,-10.99994,1,10,7.542488,3.333356,6.128306,4.617004,2.35701,2.666661,6.198489,20,0,1
-282.2175,-8.300177,0,22.4949,1,10,1.343259,0.949832,1.34329,10,4.313626,5.050187,7.142017,20,0,1
-284.0511,-5.201197,-9.986282,10.4949,-1,10,7.140103,4.048826,9.968503,0.9788818,1.341923,0.9512024,1.345229,20,0,1
-284.2173,-5.916664,-0.0136986,-11,-1,10,6.128237,3.33336,6.128308,2.782715,1.106882,1.666669,7.378352,20,0,1
-286.0511,-10.05001,-9.986301,-24.00027,-1,1.051147,0.2828519,0.2000017,0.2828532,7.948853,3.959833,4.800012,10,20,0,1
-284.5491,-6.551025,9.876543,12.4949,1,10,3.816952,2.699002,5.231178,3.450867,1.839932,2.301028,7.847526,20,0,1
-284.3847,-5.452045,0.01354806,0.4948977,1,10,6.785318,3.797979,9.613746,2.615326,0.8701726,1.202049,1.699965,20,0,1
-284.9032,-7.253066,-8.888889,-16.5051,-1,10,2.824111,1.996963,4.238351,9.096771,2.832775,3.003067,8.539183,20,0,1
-286.8849,-8.617013,-10,20.4949,-1,10,2.3094,1.633,2.309416,7.115051,1.933284,3.367014,10,20,0,0
-287.5516,-7.28333,0,-5,-1,10,3.608521,2.966688,7.0239,6.448334,0.6340457,1.033335,2.875588,20,0,0
-287.5516,-10.05002,0,-13.00055,-1,2.551636,0.2828303,0.2000027,0.2828539,6.448364,3.959857,3.800021,10,20,0,0
-287.5516,-7.049997,0,0,-1,10,3.608548,3.200022,7.353885,0.4483643,0.634037,0.8000021,2.545601,20,0,0
-285.718,-8.949998,9.986282,-17,1,10,1.015463,1.300008,1.838502,8.281921,3.227123,3.700006,10,20,0,0
-285.5701,-10.05,0,0,1,0.5700989,0.2828526,0.2000027,0.282833,8.429901,3.959831,4.80001,0.8062146,20,0,0
-285.5701,-10.05,0,0,1,0.5700989,0.2828526,0.2000027,0.282833,8.429901,3.959831,4.80001,0.8062146,20,0,0
-285.5701,-6.55102,0,12.4949,1,10,3.816962,3.698984,8.059564,2.429871,1.839924,1.301029,3.254145,20,0,0
-285.5701,-6.549994,0,-8,1,10,3.818399,3.70001,8.061024,2.429871,1.838486,1.300002,3.252707,20,0,0
-287.4037,-10.05002,-9.986282,-20.00067,-1,2.403656,0.2828519,0.2000017,0.2828539,6.596313,3.959857,3.800023,10,20,0,0
-285.45,-10.05002,8.607971,0,1,0.4500122,0.2828202,0.1999874,0.2828438,8.549957,3.959863,4.800025,0.6364484,20,-1,1
-285.45,-10.05002,0,0,1,0.4500122,0.2828202,0.1999874,0.2828438,8.549957,3.959863,4.800025,0.6364484,20,-1,1
-287.4501,-10.05002,-10,0,-1,2.450073,0.282831,0.2000027,0.2828539,6.549896,3.959835,3.800022,10,20,-1,1
-289.4502,-10.11668,-10,-2,-1,4.450165,0.6366009,1.133331,3.016947,4.549835,4.054118,2.866704,8.29676,20,-1,1
-289.45,-11.05,0.0001830608,0,1,0.4500122,0.282833,0.2000103,0.2828627,4.549957,5.374029,3.800025,0.6364484,20,-1,1
-289.45,-11.05,0.0001830608,0,1,0.4500122,0.282833,0.2000103,0.2828627,4.549957,5.374029,3.800025,0.6364484,20,-1,1
-288.2813,-8.049973,9.876543,5.722046E-05,1,10,3.111324,2.20005,5.939712,5.718658,1.131361,0.8000016,3.959777,20,-1,1
-286.2834,-9.949963,9.99983,-16.99994,1,1.283356,0.424352,0.3000469,0.4243331,7.716644,3.818355,4.699967,10,20,-1,1
-285.45,-10.05,0.0001830608,0,1,0.4500122,0.2828276,0.1999979,0.2828505,8.549957,3.959856,4.800014,0.6364484,20,-1,1
-284.2813,-6.551024,9.876543,12.4949,1,10,3.81693,2.699,5.231156,3.718658,1.839933,2.301029,7.591683,20,-1,1
-282.2834,-5.452044,9.99983,0.4948977,1,10,9.613733,3.797965,6.785357,4.716644,1.699963,2.202054,5.942557,20,1,0
-280.2833,-7.253065,10,-16.5051,1,10,7.066702,2.996916,2.824109,10,4.246995,6.003074,5.661162,20,1,0
-280.1187,-9.300149,0,22.4949,1,10,1.343296,0.9498348,1.246414,0.8813782,6.903225,8.05016,7.141984,20,1,0
-281.9522,-6.201168,-9.986282,10.4949,-1,10,8.554296,3.048839,5.725938,5.077728,2.759376,3.951169,5.589309,20,1,0
-280.2849,-5.502189,9.972584,-1.505102,1,10,9.542823,4.747792,5.300237,6.715118,3.185086,4.252198,3.309636,20,1,0
-281.9525,-7.90321,-9.972603,-19.5051,-1,10,3.318842,1.346798,1.904669,10,4.309829,5.65321,6.580618,20,1,0
-283.9521,-7.00052,-10,18.4949,-1,10,3.18125,2.249501,4.595493,4.047852,2.475614,2.750526,8.132425,20,1,0
-282.285,-4.70154,9.972565,6.494898,1,10,10,4.54847,7.846745,2.714996,1.011239,1.451549,4.893045,20,1,0
-282.119,-4.902561,0.01367978,-7.505103,1,10,10,4.347448,7.562458,2.880981,1.245935,1.652572,5.165468,20,1,0
-280.2852,-8.503582,9.986301,-25.5051,1,9.285187,3.884024,1.746399,1.055603,10,6.015467,7.253591,6.139409,20,1,0
-280.1372,-8.000487,0,18.4949,1,10,6.009676,2.249496,1.767079,10,5.303995,6.750498,5.850935,20,0,0
-281.9708,-5.701508,-9.986282,6.494898,-1,10,9.260947,3.5485,6.432547,5.029175,2.05277,3.451508,5.615592,20,0,0
-282.1371,-5.902528,-0.0136986,-7.505103,-1,10,8.97664,3.34748,6.148283,4.862946,2.337054,2.652539,5.850676,20,0,0
-282.1373,-9.050006,-1.879094E-05,-11.89883,-1,10,0.2828519,0.2000027,0.2828323,10,5.374033,5.800017,8.202417,20,0,0
-282.1373,-5.967523,0,14.4949,-1,10,8.884719,3.282485,6.056361,4.862701,2.428954,2.717534,5.851021,20,0,0
-283.9709,-5.349996,-9.986282,-6.000058,-1,10,6.929666,3.900026,6.929708,3.029114,1.455344,1.100002,7.029848,20,0,0
-282.3035,-8.650007,9.972584,-24.00006,1,10,0.8485314,0.6000023,0.8485367,10,4.808354,5.400016,7.636744,20,0,0
-284.0817,-9.050008,-10,0,-1,10,0.2828606,0.2000151,0.2828627,9.918304,4.127189,4.800013,8.600769,20,0,0
-282.0816,-5.551028,10,12.4949,1,10,9.473738,3.69898,6.645361,4.918396,1.839936,2.30104,5.772257,20,0,0
-282.452,-4.452048,0,0.4948977,-1,10,10,4.797962,8.199574,2.548004,0.7750533,1.202055,4.881771,20,0,0
-282.452,-6.253069,0,-16.5051,-1,10,7.066735,2.996942,5.652534,5.547974,2.832758,3.003076,6.296027,20,1,1
-280.6165,-8.300172,10,22.4949,1,9.616547,4.171659,1.949804,1.343263,10,5.727809,7.050177,6.52878,20,1,1
-280.4501,-5.201192,0.01371742,10.4949,1,10,9.968473,5.048787,5.725912,4.579895,2.759415,3.951199,3.464925,20,1,1
-280.4498,-4.502213,1.881675E-05,-1.505102,1,10,10,5.747766,8.128615,4.550171,2.192267,3.25222,3.46458,20,1,1
-278.6162,-6.903234,9.986282,-19.5051,1,10,7.561434,4.346744,3.371185,9.383728,5.166456,5.653226,3.837379,20,1,1
-276.6165,-11.69608,10,-19.38242,1,10,0.7833251,0.553894,0.5424178,0.3835449,0.5424556,8.446057,10,20,1,1
-274.6164,-12.04997,10,0,1,10,0.282831,0.2000017,0.282831,2.383606,10,7.799973,5.114351,20,1,1
-274.6164,-12.04997,0,0,1,10,0.282831,0.2000017,0.282831,2.383606,10,7.799973,5.114351,20,1,1
-272.6163,-12.04997,10,0,1,10,0.2828546,0.2000046,0.2828539,4.383667,10,7.799977,10,20,1,1
-272.6163,-8.550992,0,12.4949,1,1.616333,5.23115,3.698984,5.231143,10,10,4.300998,7.496766,20,1,1
-274.4499,-7.452013,-9.986282,0.4948977,-1,10,6.785354,4.79796,5.371142,10,8.770984,3.202015,4.528346,20,1,0
-272.7826,-9.253034,9.972584,-16.5051,1,10,4.238323,2.996943,4.238296,8.217468,10,5.003038,9.903803,20,1,0
-272.6184,-12.04998,0,0,1,10,0.2828512,0.2000008,0.2828512,4.381561,10,7.799981,10,20,1,0
-270.6184,-12.04998,10,0,1,10,0.2828539,0.2000027,0.282831,6.381622,10,2.799975,9.616626,20,1,0
-270.6184,-12.04998,0,0,1,10,0.2828539,0.2000027,0.282831,6.381622,10,2.799975,9.616626,20,1,0
-272.6184,-8.550996,-10,12.4949,-1,1.618439,5.231168,3.698979,5.231141,10,10,4.301002,7.496747,20,1,0
-272.7849,-7.452017,-0.01371742,0.4948977,-1,10,2.524246,4.797958,5.961044,10,5.942546,3.202023,4.52835,20,1,0
-271.6164,-9.253037,0,-16.5051,1,10,4.238321,2.99694,4.238316,9.383636,8.489585,5.003045,0.8717128,20,1,0
-273.4518,-11.30015,-10,22.4949,-1,10,1.343262,0.9498291,1.343261,3.548218,10,7.050149,3.467386,20,1,0
-271.7847,-8.201166,9.972565,10.4949,1,10,1.109687,4.048811,5.725892,10,5.587797,3.951173,8.416228,20,1,0
-273.4523,-7.502187,-9.972603,-1.505102,-1,10,6.714401,4.747788,5.300199,10,6.013506,3.252191,4.599301,20,1,1
-273.6182,-9.903208,-0.01367984,-19.5051,-1,10,3.318835,2.346767,3.31883,7.381775,10,5.653212,10,20,1,1
-271.7789,-12.04998,10,0,1,10,0.2828532,0.2000017,0.2828526,5.2211,10,7.799982,10,20,1,1
-273.779,-8.550996,-10,12.4949,-1,2.778961,5.231168,3.698979,4.555244,10,10,4.301,6.082534,20,1,1
-272.1118,-7.452017,9.972565,0.4948977,1,10,1.572344,4.79796,6.785345,10,4.528343,3.202024,5.942561,20,1,1
-270.1122,-8.049999,10,0,1,10,5.939695,0.2000008,0.2828519,10,5.374026,3.800009,9.616633,20,1,1
-270.1122,-8.049999,0,0,1,10,5.939695,0.2000008,0.2828519,10,5.374026,3.800009,9.616633,20,1,1
-268.1122,-9.383333,10,-14,1,10,4.05407,2.866648,4.054042,10,7.259631,6.133338,5.845415,20,1,1
-266.1121,-10.61699,10,20.4949,1,10,2.309407,1.632996,2.309403,10,9.004297,8.366994,1.933225,20,1,1
-264.1121,-10.91667,10,-11,1,10,1.885595,1.33332,1.885593,10,2.357016,1.666667,2.357016,20,1,1
-265.7911,-10.05,-10,17.00973,-1,10,3.111248,2.199985,3.111244,10,8.202457,0.8000002,1.131384,20,0,1
-264.124,-11.38333,9.972565,-14,1,10,1.225645,0.8666525,1.225621,10,10,2.133332,3.016987,20,0,1
-263.9762,-10.05,0,0,1,10,3.11127,2.199986,3.111245,10,1.131384,0.8000002,1.131384,20,0,1
-263.9762,-11.95,0,-17,1,10,0.4242468,0.2999868,0.4242455,10,10,2.7,3.818385,20,0,1
-263.9762,-10.11667,0,-2,1,10,3.016979,2.13332,3.016977,10,1.225653,0.8666668,1.225653,20,0,1
-262.1426,-12.04999,9.986282,-2.999674,1,9.142624,0.2828519,0.1999998,0.2828512,10,3.959781,2.799989,10,20,0,1
-262.1426,-12.04999,0,0,1,9.142624,0.2828519,0.1999998,0.2828512,10,3.959781,2.799989,10,20,0,1
-260.1426,-10.28333,10,-5,1,7.142593,2.781266,1.966658,2.781284,10,1.461369,7.033344,9.946589,20,0,1
-259.9766,-12.04999,0,0,1,6.976563,0.2828519,0.1999998,0.2828519,10,3.959783,9.799991,10,20,0,1
-261.9766,-10.28333,-10,-5,-1,8.976624,2.781265,1.966655,2.781261,10,1.461348,1.033333,9.946609,20,0,1
-262.1426,-12.04999,0,0,-1,9.142624,0.2828519,0.1999998,0.2828512,10,3.959781,2.799989,10,20,0,0
-262.1426,-10.28333,0,-5,-1,9.142654,2.781264,1.966655,2.781261,10,1.461348,1.033333,1.461349,20,0,0
-260.3086,-12.04999,10,0,1,7.308578,0.2828519,0.1999998,0.2828296,10,3.959783,8.799999,10,20,0,0
-258.3085,-8.551011,10,12.4949,1,10,5.231149,3.698982,5.231142,2.691498,9.463151,7.300991,7.496708,20,0,0
-256.3085,-7.452032,10,0.4948977,1,10,4.678905,4.797964,6.785348,10,5.942592,4.202029,4.694638,20,0,0
-256.142,-9.253053,0.01371742,-16.5051,1,10,4.238324,2.996943,4.238319,10,10,6.003048,7.075344,20,0,0
-257.9772,-12.04999,-10,0,-1,4.977173,0.2828296,0.1999998,0.2828512,10,4.27492,9.909789,9.86724,20,0,0
-257.9772,-8.551015,0,12.4949,-1,10,5.231146,3.698979,5.231139,3.022827,9.931713,6.41081,7.038854,20,0,0
-257.9772,-7.452036,0,0.4948977,-1,10,6.785342,4.797958,6.785322,10,8.771013,5.311831,5.942531,20,0,0
-259.8108,-9.253057,-9.986282,-16.5051,-1,10,4.238318,2.996935,4.238313,10,5.661173,7.003058,8.489562,20,0,0
-259.9752,-12.04999,0,0,-1,6.975174,0.2828519,0.1999998,0.2828519,10,3.959783,9.799991,10,20,0,0
-257.9751,-8.551011,10,12.4949,1,10,5.231149,3.698983,5.231142,3.024902,9.934649,6.409422,7.03593,20,0,0
-255.9751,-7.452032,10,0.4948977,1,10,4.207413,4.797964,6.785338,10,5.942585,4.202025,4.528364,20,0,0
-257.6422,-9.253053,-9.972565,-16.5051,-1,10,4.238312,2.996942,4.238317,10,10,7.003046,7.075372,20,0,0
-255.971,-11.30017,10,22.4949,1,2.970963,1.343264,0.949832,1.343273,10,9.940565,8.050158,8.556231,20,0,0
-255.8045,-8.201185,0.01371742,10.4949,1,10,3.966195,4.048811,5.725882,10,7.002036,4.951178,5.587789,20,0,0
-255.8043,-7.502206,1.881675E-05,-1.505102,1,10,3.965911,4.74779,6.714362,10,6.018624,4.252198,4.599294,20,0,0
-253.9707,-9.903227,9.986282,-19.5051,1,10,1.372862,2.346771,3.318824,10,9.409077,6.653205,6.58065,20,0,0
-253.45,-12.05,0.0001830608,0,1,0.4500122,0.2828411,0.1999998,0.2828512,10,10,8.799973,0.6364208,20,0,0
-253.45,-8.551019,0,12.4949,1,10,2.402751,3.698981,5.23113,7.550003,8.910982,5.300993,4.668352,20,0,0
-253.45,-7.45204,0,0.4948977,1,10,3.956927,4.79796,6.785335,10,7.848887,4.202014,3.464832,20,0,1
-255.2836,-9.25306,-9.986282,-16.5051,-1,10,3.229475,2.996937,4.238304,10,10,6.003048,6.057874,20,0,1
-253.6126,-12.05,10,0,1,0.6125793,0.2828526,0.2000008,0.2828411,10,10,8.799973,0.8663275,20,0,1
-255.6126,-8.551019,-10,12.4949,-1,10,3.694738,3.698977,5.231129,5.387466,10,5.301009,6.082525,20,0,1
-253.9454,-7.45204,9.972565,0.4948977,1,10,3.956931,4.79796,6.785345,10,7.356815,4.202018,4.165454,20,0,1
-251.9459,-9.25306,9.999963,-16.5051,1,9.945892,1.409898,0.9969587,1.409923,10,10,5.003047,5.661191,20,0,1
-249.9459,-8.000519,10,18.4949,1,10,6.009653,4.249453,3.181273,10,6.718236,2.750521,3.889838,20,0,1
-249.7795,-6.049998,0.01371742,1.430511E-05,1,10,8.768119,6.199973,8.768121,10,1.131361,0.8000011,1.131375,20,0,1
-251.6128,-7.949996,-9.986264,-16.99999,-1,10,6.081099,2.30002,6.081121,10,6.646795,3.699975,3.818374,20,0,1
-253.6126,-8.617028,-10,20.4949,-1,10,2.30939,3.632972,5.137778,7.387466,9.004332,5.367003,4.761692,20,0,1
-253.779,-5.918048,-0.01371742,8.494898,-1,10,8.954699,6.331951,8.954707,10,3.773186,2.668024,2.358966,20,-1,1
-253.7792,-5.652402,-1.881675E-05,-4.505103,-1,10,9.330386,6.597596,9.330394,10,3.397497,2.402379,1.983282,20,-1,1
-253.7792,-8.653422,-2.581172E-08,-22.5051,-1,10,2.257935,3.596577,5.086321,7.22081,8.797476,5.403399,4.81317,20,-1,1
-251.9274,-8.000538,10,18.4949,1,10,6.009614,2.249481,6.009625,10,6.718272,3.750523,3.889848,20,-1,1
-251.7609,-5.701558,0.01371742,6.494898,1,10,9.26088,4.548459,9.260872,10,3.466998,1.451541,1.0761,20,-1,1
-253.5943,-5.902579,-9.986264,-7.505103,-1,10,8.976567,6.34742,8.976596,10,3.751316,2.652554,2.337074,20,-1,1
-253.7605,-9.503599,-0.01369857,-25.5051,-1,10,1.075507,2.746401,3.883982,10,8.885006,6.253576,6.015501,20,-1,1
-253.7607,-12.05,0,0,-1,0.7606812,0.2828411,0.1999998,0.2828411,10,10,8.799974,1.075787,20,-1,1
-253.45,-12.05,0.0001830608,0,1,0.4500122,0.2828411,0.2000008,0.2828526,10,10,8.799973,0.6364208,20,-1,1
-255.45,-8.551019,-10,12.4949,-1,10,3.464824,3.698977,5.231129,5.550034,7.496768,5.301008,6.082512,20,-1,1
-255.6164,-7.45204,-0.01371742,0.4948977,-1,10,3.956952,4.797956,6.785332,10,6.199291,4.202031,4.528354,20,1,0
-253.7831,-9.25306,9.986264,-16.5051,1,10,1.409922,2.996939,4.238316,10,8.792,6.003037,5.661189,20,1,0
-253.6187,-12.05,0,0,1,0.6187134,0.2828404,0.2000008,0.2828397,10,10,8.799974,0.8750131,20,1,0
-253.6187,-12.05,0,0,1,0.6187134,0.2828404,0.2000008,0.2828397,10,10,8.799974,0.8750131,20,1,0
-253.6187,-8.551019,0,12.4949,1,10,2.402752,3.69898,5.23113,7.381302,8.910981,5.300994,4.66834,20,1,0
-253.6187,-7.45204,0,0.4948977,1,10,3.956939,4.79796,6.785335,10,7.610312,4.202015,3.703422,20,1,0
-255.4523,-9.25306,-9.986282,-16.5051,-1,10,3.468042,2.996936,4.238303,10,10,6.00305,6.296465,20,1,0
-257.4521,-12.05,-10,0,-1,4.452057,0.2828505,0.1999989,0.282829,10,5.01759,9.799982,9.616641,20,1,0
-255.452,-12.05,10,0,1,2.452011,0.2828411,0.2000008,0.2828526,10,10,8.799985,9.616654,20,1,0
-253.4521,-8.551015,10,12.4949,1,10,2.402743,3.698985,5.231143,7.547974,8.91099,5.300989,4.668338,20,1,0
-253.2856,-7.452036,0.01371742,0.4948977,1,10,3.956929,4.797964,6.785348,10,8.081368,4.202008,3.267491,20,1,1
-251.4518,-9.253057,9.986301,-16.5051,1,9.451828,1.409898,0.9969578,1.409923,10,10,5.003035,5.66119,20,1,1
-253.1557,-10.05001,-10,0,-1,10,0.2828613,2.199986,3.111244,10,9.707285,6.799986,6.788252,20,1,1
-251.1557,-6.551033,10,12.4949,1,10,8.059542,3.698978,8.059547,10,4.668337,2.301007,1.839946,20,1,1
-249.1558,-6.549999,10,-8,1,10,8.061012,5.699974,5.23263,10,1.83848,1.300003,1.838485,20,1,1
-247.1558,-10.25,10,-26,1,5.155807,2.82842,1.999982,2.828387,10,9.899468,5.000008,10,20,1,1
-245.1558,-10.00049,10,18.4949,1,3.155823,3.181285,2.249497,3.181263,10,6.718219,5.750503,10,20,1,1
-243.1559,-7.701512,10,6.494898,1,10,2.189923,4.548484,6.4325,10,4.022203,5.451523,10,20,1,1
-244.823,-7.902533,-9.972565,-7.505103,-1,10,3.992292,4.347457,6.148211,10,3.75125,4.652535,10,20,1,1
-244.989,-11.50355,-0.01367978,-25.5051,-1,2.988968,1.055617,0.7464352,1.055613,5.011002,10,8.253553,10,20,1,1
-244.9892,-12.04999,0,0,-1,2.989136,0.2828532,0.2000008,0.2828411,5.010849,10,8.799988,10,20,1,0
-244.9892,-8.551007,0,12.4949,-1,10,4.227262,3.698981,5.231124,10,4.668346,5.301007,10,20,1,0
-244.9892,-7.452028,0,0.4948977,-1,10,4.227281,4.797961,6.785316,10,3.114154,4.202028,10,20,1,0
-243.1556,-9.253049,9.986282,-16.5051,1,1.155594,1.634228,2.996947,4.238305,10,5.661185,7.00306,10,20,1,0
-244.8266,-11.30016,-10,22.4949,-1,2.826569,1.343264,0.9498281,1.343248,5.173431,9.970407,8.050162,10,20,1,0
-246.8266,-8.201181,-10,10.4949,-1,10,5.725889,4.048801,4.487954,10,4.173596,2.951191,10,20,1,0
-246.993,-7.502202,-0.01371742,-1.505102,-1,10,6.714392,4.74778,4.252589,10,3.185105,2.252212,10,20,1,0
-246.9932,-9.903223,-1.881675E-05,-19.5051,-1,4.99321,3.318833,2.346758,3.318799,10,7.994867,4.653233,10,20,1,0
-246.9932,-12.04998,0,0,-1,4.993179,0.2828425,0.2000017,0.2828411,3.00679,10,6.79999,10,20,1,0
-244.9932,-12.04998,10,0,1,2.99321,0.2828472,0.2000084,0.2828573,5.00676,10,8.79998,10,20,1,0
-244.9932,-8.551,0,12.4949,1,10,4.233045,3.698989,5.23113,10,4.668341,5.301,10,20,-1,0
-243.1597,-7.452021,9.986282,0.4948977,1,10,2.542758,4.797976,6.785337,10,4.016805,5.202031,10,20,-1,0
-244.827,-9.253041,-9.972584,-16.5051,-1,2.827026,3.997979,2.996948,4.238317,10,5.661166,6.003044,10,20,-1,0
-244.9912,-11.30016,0,22.4949,-1,2.99118,1.343265,0.949831,1.34326,5.008804,9.970418,8.050158,10,20,-1,0
-246.8248,-8.201178,-9.986282,10.4949,-1,10,5.725891,4.048805,4.490501,10,4.173604,2.951187,10,20,-1,0
-245.1574,-7.502198,9.972584,-1.505102,1,10,4.465233,4.74779,6.714365,10,3.185105,3.252209,10,20,-1,0
-243.1579,-9.903219,9.999963,-19.5051,1,1.157867,1.637449,2.346777,3.318833,10,6.580658,7.65323,10,20,-1,0
-242.45,-10.617,0,20.4949,1,0.4500275,0.6364221,1.632996,2.3094,7.549988,7.590095,9.36701,0.6364397,20,-1,0
-242.45,-7.918024,0,8.494898,1,10,1.883717,4.331974,6.126323,10,5.020374,6.668031,10,20,-1,0
-242.45,-7.652378,0,-4.505103,1,10,2.25939,4.597621,6.501987,10,4.811688,6.402385,10,20,-1,0
